risk_value,date,daily_variation,trend
2484,2022-11-12,0.0,No Change
2484,2022-11-13,0.0,No Change
2427,2022-11-14,-57.0,Decrease
2385,2022-11-15,-42.0,Decrease
2346,2022-11-16,-39.0,Decrease
2383,2022-11-17,37.0,Increase
2383,2022-11-18,0.0,No Change
2383,2022-11-19,0.0,No Change
2383,2022-11-20,0.0,No Change
2427,2022-11-21,44.0,Increase
2425,2022-11-22,-2.0,Decrease
2409,2022-11-23,-16.0,Decrease
2406,2022-11-24,-3.0,Decrease
2370,2022-11-25,-36.0,Decrease
2370,2022-11-26,0.0,No Change
2370,2022-11-27,0.0,No Change
2384,2022-11-28,14.0,Increase
2319,2022-11-29,-65.0,Decrease
2248,2022-11-30,-71.0,Decrease
2207,2022-12-01,-41.0,Decrease
2245,2022-12-02,38.0,Increase
2245,2022-12-03,0.0,No Change
2245,2022-12-04,0.0,No Change
2297,2022-12-05,52.0,Increase
2386,2022-12-06,89.0,Increase
2326,2022-12-07,-60.0,Decrease
2317,2022-12-08,-9.0,Decrease
2343,2022-12-09,26.0,Increase
2343,2022-12-10,0.0,No Change
2343,2022-12-11,0.0,No Change
2271,2022-12-12,-72.0,Decrease
2230,2022-12-13,-41.0,Decrease
2242,2022-12-14,12.0,Increase
2221,2022-12-15,-21.0,Decrease
2175,2022-12-16,-46.0,Decrease
2175,2022-12-17,0.0,No Change
2175,2022-12-18,0.0,No Change
2159,2022-12-19,-16.0,Decrease
2113,2022-12-20,-46.0,Decrease
2080,2022-12-21,-33.0,Decrease
2097,2022-12-22,17.0,Increase
2183,2022-12-23,86.0,Increase
2183,2022-12-24,0.0,No Change
2183,2022-12-25,0.0,No Change
2183,2022-12-26,0.0,No Change
2154,2022-12-27,-29.0,Decrease
2154,2022-12-28,0.0,No Change
2160,2022-12-29,6.0,Increase
2213,2022-12-30,53.0,Increase
2213,2022-12-31,0.0,No Change
2213,2023-01-01,0.0,No Change
2213,2023-01-02,0.0,No Change
2153,2023-01-03,-60.0,Decrease
2089,2023-01-04,-64.0,Decrease
2118,2023-01-05,29.0,Increase
2094,2023-01-06,-24.0,Decrease
2094,2023-01-07,0.0,No Change
2094,2023-01-08,0.0,No Change
2079,2023-01-09,-15.0,Decrease
2059,2023-01-10,-20.0,Decrease
1996,2023-01-11,-63.0,Decrease
1994,2023-01-12,-2.0,Decrease
1980,2023-01-13,-14.0,Decrease
1980,2023-01-14,0.0,No Change
1980,2023-01-15,0.0,No Change
1980,2023-01-16,0.0,No Change
1881,2023-01-17,-99.0,Decrease
1807,2023-01-18,-74.0,Decrease
1938,2023-01-19,131.0,Increase
1876,2023-01-20,-62.0,Decrease
1876,2023-01-21,0.0,No Change
1876,2023-01-22,0.0,No Change
1843,2023-01-23,-33.0,Decrease
1825,2023-01-24,-18.0,Decrease
1834,2023-01-25,9.0,Increase
1837,2023-01-26,3.0,Increase
1826,2023-01-27,-11.0,Decrease
1826,2023-01-28,0.0,No Change
1826,2023-01-29,0.0,No Change
1806,2023-01-30,-20.0,Decrease
1817,2023-01-31,11.0,Increase
1820,2023-02-01,3.0,Increase
1795,2023-02-02,-25.0,Decrease
1845,2023-02-03,50.0,Increase
1845,2023-02-04,0.0,No Change
1845,2023-02-05,0.0,No Change
1912,2023-02-06,67.0,Increase
1907,2023-02-07,-5.0,Decrease
1912,2023-02-08,5.0,Increase
1928,2023-02-09,16.0,Increase
1962,2023-02-10,34.0,Increase
1962,2023-02-11,0.0,No Change
1962,2023-02-12,0.0,No Change
1966,2023-02-13,4.0,Increase
1968,2023-02-14,2.0,Increase
1997,2023-02-15,29.0,Increase
2056,2023-02-16,59.0,Increase
2123,2023-02-17,67.0,Increase
2123,2023-02-18,0.0,No Change
2123,2023-02-19,0.0,No Change
2123,2023-02-20,0.0,No Change
2183,2023-02-21,60.0,Increase
2127,2023-02-22,-56.0,Decrease
1974,2023-02-23,-153.0,Decrease
1996,2023-02-24,22.0,Increase
1996,2023-02-25,0.0,No Change
1996,2023-02-26,0.0,No Change
1966,2023-02-27,-30.0,Decrease
1965,2023-02-28,-1.0,Decrease
2036,2023-03-01,71.0,Increase
2088,2023-03-02,52.0,Increase
2081,2023-03-03,-7.0,Decrease
2081,2023-03-04,0.0,No Change
2081,2023-03-05,0.0,No Change
2047,2023-03-06,-34.0,Decrease
2044,2023-03-07,-3.0,Decrease
2098,2023-03-08,54.0,Increase
2134,2023-03-09,36.0,Increase
2207,2023-03-10,73.0,Increase
2207,2023-03-11,0.0,No Change
2207,2023-03-12,0.0,No Change
2323,2023-03-13,116.0,Increase
2293,2023-03-14,-30.0,Decrease
2397,2023-03-15,104.0,Increase
2324,2023-03-16,-73.0,Decrease
2383,2023-03-17,59.0,Increase
2383,2023-03-18,0.0,No Change
2383,2023-03-19,0.0,No Change
2383,2023-03-20,0.0,No Change
2335,2023-03-21,-48.0,Decrease
2458,2023-03-22,123.0,Increase
2497,2023-03-23,39.0,Increase
2549,2023-03-24,52.0,Increase
2549,2023-03-25,0.0,No Change
2549,2023-03-26,0.0,No Change
2531,2023-03-27,-18.0,Decrease
2521,2023-03-28,-10.0,Decrease
2365,2023-03-29,-156.0,Decrease
2304,2023-03-30,-61.0,Decrease
2276,2023-03-31,-28.0,Decrease
2276,2023-04-01,0.0,No Change
2276,2023-04-02,0.0,No Change
2280,2023-04-03,4.0,Increase
2351,2023-04-04,71.0,Increase
2432,2023-04-05,81.0,Increase
2472,2023-04-06,40.0,Increase
2472,2023-04-07,0.0,No Change
2472,2023-04-08,0.0,No Change
2472,2023-04-09,0.0,No Change
2429,2023-04-10,-43.0,Decrease
2440,2023-04-11,11.0,Increase
2385,2023-04-12,-55.0,Decrease
2376,2023-04-13,-9.0,Decrease
2352,2023-04-14,-24.0,Decrease
2352,2023-04-15,0.0,No Change
2352,2023-04-16,0.0,No Change
2407,2023-04-17,55.0,Increase
2474,2023-04-18,67.0,Increase
2661,2023-04-19,187.0,Increase
2660,2023-04-20,-1.0,Decrease
2622,2023-04-21,-38.0,Decrease
2622,2023-04-22,0.0,No Change
2622,2023-04-23,0.0,No Change
2624,2023-04-24,2.0,Increase
2648,2023-04-25,24.0,Increase
2640,2023-04-26,-8.0,Decrease
2657,2023-04-27,17.0,Increase
2656,2023-04-28,-1.0,Decrease
2656,2023-04-29,0.0,No Change
2656,2023-04-30,0.0,No Change
2662,2023-05-01,6.0,Increase
2647,2023-05-02,-15.0,Decrease
2623,2023-05-03,-24.0,Decrease
2582,2023-05-04,-41.0,Decrease
2576,2023-05-05,-6.0,Decrease
2576,2023-05-06,0.0,No Change
2576,2023-05-07,0.0,No Change
2577,2023-05-08,1.0,Increase
2524,2023-05-09,-53.0,Decrease
2507,2023-05-10,-17.0,Decrease
2523,2023-05-11,16.0,Increase
2584,2023-05-12,61.0,Increase
2584,2023-05-13,0.0,No Change
2584,2023-05-14,0.0,No Change
2587,2023-05-15,3.0,Increase
2580,2023-05-16,-7.0,Decrease
2550,2023-05-17,-30.0,Decrease
2594,2023-05-18,44.0,Increase
2600,2023-05-19,6.0,Increase
2600,2023-05-20,0.0,No Change
2600,2023-05-21,0.0,No Change
2578,2023-05-22,-22.0,Decrease
2577,2023-05-23,-1.0,Decrease
2590,2023-05-24,13.0,Increase
2590,2023-05-25,0.0,No Change
2590,2023-05-26,0.0,No Change
2590,2023-05-27,0.0,No Change
2590,2023-05-28,0.0,No Change
2590,2023-05-29,0.0,No Change
2590,2023-05-30,0.0,No Change
2590,2023-05-31,0.0,No Change
2616,2023-06-01,26.0,Increase
2561,2023-06-02,-55.0,Decrease
2561,2023-06-03,0.0,No Change
2561,2023-06-04,0.0,No Change
2518,2023-06-05,-43.0,Decrease
2396,2023-06-06,-122.0,Decrease
2341,2023-06-07,-55.0,Decrease
2388,2023-06-08,47.0,Increase
2378,2023-06-09,-10.0,Decrease
2378,2023-06-10,0.0,No Change
2378,2023-06-11,0.0,No Change
2345,2023-06-12,-33.0,Decrease
2311,2023-06-13,-34.0,Decrease
2330,2023-06-14,19.0,Increase
2359,2023-06-15,29.0,Increase
2371,2023-06-16,12.0,Increase
2371,2023-06-17,0.0,No Change
2371,2023-06-18,0.0,No Change
2371,2023-06-19,0.0,No Change
2356,2023-06-20,-15.0,Decrease
2307,2023-06-21,-49.0,Decrease
2216,2023-06-22,-91.0,Decrease
2232,2023-06-23,16.0,Increase
2232,2023-06-24,0.0,No Change
2232,2023-06-25,0.0,No Change
2095,2023-06-26,-137.0,Decrease
2120,2023-06-27,25.0,Increase
2098,2023-06-28,-22.0,Decrease
2061,2023-06-29,-37.0,Decrease
2037,2023-06-30,-24.0,Decrease
2037,2023-07-01,0.0,No Change
2037,2023-07-02,0.0,No Change
2037,2023-07-03,0.0,No Change
2037,2023-07-04,0.0,No Change
1941,2023-07-05,-96.0,Decrease
2053,2023-07-06,112.0,Increase
2103,2023-07-07,50.0,Increase
2103,2023-07-08,0.0,No Change
2103,2023-07-09,0.0,No Change
2044,2023-07-10,-59.0,Decrease
1981,2023-07-11,-63.0,Decrease
2005,2023-07-12,24.0,Increase
2038,2023-07-13,33.0,Increase
2112,2023-07-14,74.0,Increase
2112,2023-07-15,0.0,No Change
2112,2023-07-16,0.0,No Change
2042,2023-07-17,-70.0,Decrease
2023,2023-07-18,-19.0,Decrease
2064,2023-07-19,41.0,Increase
2038,2023-07-20,-26.0,Decrease
2021,2023-07-21,-17.0,Decrease
1960,2023-07-24,-61.0,Decrease
1951,2023-07-25,-9.0,Decrease
1991,2023-07-26,40.0,Increase
2017,2023-07-27,26.0,Increase
1960,2023-07-28,-57.0,Decrease
1960,2023-07-29,0.0,No Change
1960,2023-07-30,0.0,No Change
1980,2023-07-31,20.0,Increase
1990,2023-08-01,10.0,Increase
2011,2023-08-02,21.0,Increase
2024,2023-08-03,13.0,Increase
2020,2023-08-04,-4.0,Decrease
2020,2023-08-05,0.0,No Change
2020,2023-08-06,0.0,No Change
2020,2023-08-07,0.0,No Change
2010,2023-08-08,-10.0,Decrease
1975,2023-08-09,-35.0,Decrease
1911,2023-08-10,-64.0,Decrease
1915,2023-08-11,4.0,Increase
1915,2023-08-12,0.0,No Change
1915,2023-08-13,0.0,No Change
1914,2023-08-14,-1.0,Decrease
2172,2023-08-15,258.0,Increase
2187,2023-08-16,15.0,Increase
2185,2023-08-17,-2.0,Decrease
2128,2023-08-18,-57.0,Decrease
2128,2023-08-19,0.0,No Change
2128,2023-08-20,0.0,No Change
2128,2023-08-21,0.0,No Change
2049,2023-08-22,-79.0,Decrease
2035,2023-08-23,-14.0,Decrease
2050,2023-08-24,15.0,Increase
2050,2023-08-25,0.0,No Change
2050,2023-08-26,0.0,No Change
2050,2023-08-27,0.0,No Change
2041,2023-08-28,-9.0,Decrease
2052,2023-08-29,11.0,Increase
2094,2023-08-30,42.0,Increase
2105,2023-08-31,11.0,Increase
2090,2023-09-01,-15.0,Decrease
2090,2023-09-02,0.0,No Change
2090,2023-09-03,0.0,No Change
2091,2023-09-04,1.0,Increase
2136,2023-09-05,45.0,Increase
2178,2023-09-06,42.0,Increase
2131,2023-09-07,-47.0,Decrease
2155,2023-09-08,24.0,Increase
2155,2023-09-09,0.0,No Change
2155,2023-09-10,0.0,No Change
2170,2023-09-11,15.0,Increase
2176,2023-09-12,6.0,Increase
2168,2023-09-13,-8.0,Decrease
2156,2023-09-14,-12.0,Decrease
2169,2023-09-15,13.0,Increase
2169,2023-09-16,0.0,No Change
2169,2023-09-17,0.0,No Change
2170,2023-09-18,1.0,Increase
2194,2023-09-19,24.0,Increase
2265,2023-09-20,71.0,Increase
2375,2023-09-21,110.0,Increase
2371,2023-09-22,-4.0,Decrease
2371,2023-09-23,0.0,No Change
2371,2023-09-24,0.0,No Change
2368,2023-09-25,-3.0,Decrease
2385,2023-09-26,17.0,Increase
2399,2023-09-27,14.0,Increase
2486,2023-09-28,87.0,Increase
2543,2023-09-29,57.0,Increase
2543,2023-09-30,0.0,No Change
2543,2023-10-01,0.0,No Change
2600,2023-10-02,57.0,Increase
2637,2023-10-03,37.0,Increase
2698,2023-10-04,61.0,Increase
2719,2023-10-05,21.0,Increase
2675,2023-10-06,-44.0,Decrease
2675,2023-10-07,0.0,No Change
2675,2023-10-08,0.0,No Change
2674,2023-10-09,-1.0,Decrease
2622,2023-10-10,-52.0,Decrease
2523,2023-10-11,-99.0,Decrease
2510,2023-10-12,-13.0,Decrease
2506,2023-10-13,-4.0,Decrease
2506,2023-10-14,0.0,No Change
2506,2023-10-15,0.0,No Change
2506,2023-10-16,0.0,No Change
2375,2023-10-17,-131.0,Decrease
2390,2023-10-18,15.0,Increase
2403,2023-10-19,13.0,Increase
2412,2023-10-20,9.0,Increase
2412,2023-10-21,0.0,No Change
2412,2023-10-22,0.0,No Change
2611,2023-10-23,199.0,Increase
2496,2023-10-24,-115.0,Decrease
2475,2023-10-25,-21.0,Decrease
2531,2023-10-26,56.0,Increase
2560,2023-10-27,29.0,Increase
2560,2023-10-28,0.0,No Change
2560,2023-10-29,0.0,No Change
2583,2023-10-30,23.0,Increase
2577,2023-10-31,-6.0,Decrease
2601,2023-11-01,24.0,Increase
2546,2023-11-02,-55.0,Decrease
2525,2023-11-03,-21.0,Decrease
2525,2023-11-04,0.0,No Change
2525,2023-11-05,0.0,No Change
2525,2023-11-06,0.0,No Change
2525,2023-11-07,0.0,No Change
2458,2023-11-08,-67.0,Decrease
2466,2023-11-09,8.0,Increase
2475,2023-11-10,9.0,Increase
2475,2023-11-11,0.0,No Change
2475,2023-11-12,0.0,No Change
2495,2023-11-13,20.0,Increase
2497,2023-11-14,2.0,Increase
2452,2023-11-15,-45.0,Decrease
2397,2023-11-16,-55.0,Decrease
2412,2023-11-17,15.0,Increase
2412,2023-11-18,0.0,No Change
2412,2023-11-19,0.0,No Change
2243,2023-11-20,-169.0,Decrease
2175,2023-11-21,-68.0,Decrease
2124,2023-11-22,-51.0,Decrease
2125,2023-11-23,1.0,Increase
1961,2023-11-24,-164.0,Decrease
1961,2023-11-25,0.0,No Change
1961,2023-11-26,0.0,No Change
2006,2023-11-27,45.0,Increase
2054,2023-11-28,48.0,Increase
2020,2023-11-29,-34.0,Decrease
1982,2023-11-30,-38.0,Decrease
1982,2023-12-01,0.0,No Change
1982,2023-12-02,0.0,No Change
1982,2023-12-03,0.0,No Change
1950,2023-12-04,-32.0,Decrease
1937,2023-12-05,-13.0,Decrease
1896,2023-12-06,-41.0,Decrease
1896,2023-12-07,0.0,No Change
1920,2023-12-08,24.0,Increase
1920,2023-12-09,0.0,No Change
1920,2023-12-10,0.0,No Change
1935,2023-12-11,15.0,Increase
1879,2023-12-12,-56.0,Decrease
1815,2023-12-13,-64.0,Decrease
1828,2023-12-14,13.0,Increase
1854,2023-12-15,26.0,Increase
1854,2023-12-16,0.0,No Change
1854,2023-12-17,0.0,No Change
1844,2023-12-18,-10.0,Decrease
1853,2023-12-19,9.0,Increase
1872,2023-12-20,19.0,Increase
1860,2023-12-21,-12.0,Decrease
1864,2023-12-22,4.0,Increase
1864,2023-12-23,0.0,No Change
1864,2023-12-24,0.0,No Change
1864,2023-12-25,0.0,No Change
1866,2023-12-26,2.0,Increase
1894,2023-12-27,28.0,Increase
1892,2023-12-28,-2.0,Decrease
1906,2023-12-29,14.0,Increase
1906,2023-12-30,0.0,No Change
1906,2023-12-31,0.0,No Change
1906,2024-01-01,0.0,No Change
1938,2024-01-02,32.0,Increase
1986,2024-01-03,48.0,Increase
2018,2024-01-04,32.0,Increase
1998,2024-01-05,-20.0,Decrease
1998,2024-01-06,0.0,No Change
1998,2024-01-07,0.0,No Change
2049,2024-01-08,51.0,Increase
2102,2024-01-09,53.0,Increase
1985,2024-01-10,-117.0,Decrease
1926,2024-01-11,-59.0,Decrease
1904,2024-01-12,-22.0,Decrease
1904,2024-01-13,0.0,No Change
1904,2024-01-14,0.0,No Change
1905,2024-01-15,1.0,Increase
1920,2024-01-16,15.0,Increase
1948,2024-01-17,28.0,Increase
1966,2024-01-18,18.0,Increase
1971,2024-01-19,5.0,Increase
1971,2024-01-20,0.0,No Change
1971,2024-01-21,0.0,No Change
1935,2024-01-22,-36.0,Decrease
1892,2024-01-23,-43.0,Decrease
1897,2024-01-24,5.0,Increase
1870,2024-01-25,-27.0,Decrease
1856,2024-01-26,-14.0,Decrease
1856,2024-01-27,0.0,No Change
1856,2024-01-28,0.0,No Change
1888,2024-01-29,32.0,Increase
1936,2024-01-30,48.0,Increase
1950,2024-01-31,14.0,Increase
1959,2024-02-01,9.0,Increase
1919,2024-02-02,-40.0,Decrease
1919,2024-02-03,0.0,No Change
1919,2024-02-04,0.0,No Change
1869,2024-02-05,-50.0,Decrease
1832,2024-02-06,-37.0,Decrease
1928,2024-02-07,96.0,Increase
1956,2024-02-08,28.0,Increase
1993,2024-02-09,37.0,Increase
1993,2024-02-10,0.0,No Change
1993,2024-02-11,0.0,No Change
1993,2024-02-12,0.0,No Change
2032,2024-02-13,39.0,Increase
1930,2024-02-14,-102.0,Decrease
1895,2024-02-15,-35.0,Decrease
1788,2024-02-16,-107.0,Decrease
1788,2024-02-17,0.0,No Change
1788,2024-02-18,0.0,No Change
1788,2024-02-19,0.0,No Change
1762,2024-02-20,-26.0,Decrease
1786,2024-02-21,24.0,Increase
1710,2024-02-22,-76.0,Decrease
1686,2024-02-23,-24.0,Decrease
1686,2024-02-24,0.0,No Change
1686,2024-02-25,0.0,No Change
1709,2024-02-26,23.0,Increase
1753,2024-02-27,44.0,Increase
1730,2024-02-28,-23.0,Decrease
1705,2024-02-29,-25.0,Decrease
1635,2024-03-01,-70.0,Decrease
1635,2024-03-02,0.0,No Change
1635,2024-03-03,0.0,No Change
1590,2024-03-04,-45.0,Decrease
1617,2024-03-05,27.0,Increase
1621,2024-03-06,4.0,Increase
1643,2024-03-07,22.0,Increase
1690,2024-03-08,47.0,Increase
1690,2024-03-09,0.0,No Change
1690,2024-03-10,0.0,No Change
1713,2024-03-11,23.0,Increase
1645,2024-03-12,-68.0,Decrease
1596,2024-03-13,-49.0,Decrease
1648,2024-03-14,52.0,Increase
1603,2024-03-15,-45.0,Decrease
1603,2024-03-16,0.0,No Change
1603,2024-03-17,0.0,No Change
1581,2024-03-18,-22.0,Decrease
1535,2024-03-19,-46.0,Decrease
1498,2024-03-20,-37.0,Decrease
1460,2024-03-21,-38.0,Decrease
1432,2024-03-22,-28.0,Decrease
1432,2024-03-23,0.0,No Change
1432,2024-03-24,0.0,No Change
1421,2024-03-25,-11.0,Decrease
1430,2024-03-26,9.0,Increase
1442,2024-03-27,12.0,Increase
1439,2024-03-28,-3.0,Decrease
1439,2024-03-29,0.0,No Change
1439,2024-03-30,0.0,No Change
1439,2024-03-31,0.0,No Change
1439,2024-04-01,0.0,No Change
1439,2024-04-02,0.0,No Change
1419,2024-04-03,-20.0,Decrease
1359,2024-04-04,-60.0,Decrease
1302,2024-04-05,-57.0,Decrease
1302,2024-04-06,0.0,No Change
1302,2024-04-07,0.0,No Change
1205,2024-04-08,-97.0,Decrease
1220,2024-04-09,15.0,Increase
1276,2024-04-10,56.0,Increase
1290,2024-04-11,14.0,Increase
1331,2024-04-12,41.0,Increase
1331,2024-04-13,0.0,No Change
1331,2024-04-14,0.0,No Change
1375,2024-04-15,44.0,Increase
1381,2024-04-16,6.0,Increase
1270,2024-04-17,-111.0,Decrease
1242,2024-04-18,-28.0,Decrease
1216,2024-04-19,-26.0,Decrease
1216,2024-04-20,0.0,No Change
1216,2024-04-21,0.0,No Change
1148,2024-04-22,-68.0,Decrease
1174,2024-04-23,26.0,Increase
1205,2024-04-24,31.0,Increase
1234,2024-04-25,29.0,Increase
1210,2024-04-26,-24.0,Decrease
1210,2024-04-27,0.0,No Change
1210,2024-04-28,0.0,No Change
1208,2024-04-29,-2.0,Decrease
1216,2024-04-30,8.0,Increase
1224,2024-05-01,8.0,Increase
1236,2024-05-02,12.0,Increase
1243,2024-05-03,7.0,Increase
1243,2024-05-04,0.0,No Change
1243,2024-05-05,0.0,No Change
1229,2024-05-06,-14.0,Decrease
1219,2024-05-07,-10.0,Decrease
1234,2024-05-08,15.0,Increase
1263,2024-05-09,29.0,Increase
1272,2024-05-10,9.0,Increase
1272,2024-05-11,0.0,No Change
1272,2024-05-12,0.0,No Change
1248,2024-05-13,-24.0,Decrease
1244,2024-05-14,-4.0,Decrease
1235,2024-05-15,-9.0,Decrease
1254,2024-05-16,19.0,Increase
1263,2024-05-17,9.0,Increase
1263,2024-05-18,0.0,No Change
1263,2024-05-19,0.0,No Change
1258,2024-05-20,-5.0,Decrease
1298,2024-05-21,40.0,Increase
1394,2024-05-22,96.0,Increase
1433,2024-05-23,39.0,Increase
1443,2024-05-24,10.0,Increase
1443,2024-05-25,0.0,No Change
1443,2024-05-26,0.0,No Change
1443,2024-05-27,0.0,No Change
1416,2024-05-28,-27.0,Decrease
1376,2024-05-29,-40.0,Decrease
1312,2024-05-30,-64.0,Decrease
1312,2024-05-31,0.0,No Change
1312,2024-06-01,0.0,No Change
1312,2024-06-02,0.0,No Change
1414,2024-06-03,102.0,Increase
1494,2024-06-04,80.0,Increase
1528,2024-06-05,34.0,Increase
1596,2024-06-06,68.0,Increase
1582,2024-06-07,-14.0,Decrease
1582,2024-06-08,0.0,No Change
1582,2024-06-09,0.0,No Change
1488,2024-06-10,-94.0,Decrease
1525,2024-06-11,37.0,Increase
1484,2024-06-12,-41.0,Decrease
1421,2024-06-13,-63.0,Decrease
1382,2024-06-14,-39.0,Decrease
1382,2024-06-15,0.0,No Change
1382,2024-06-16,0.0,No Change
1382,2024-06-17,0.0,No Change
1385,2024-06-18,3.0,Increase
1384,2024-06-19,-1.0,Decrease
1402,2024-06-20,18.0,Increase
1420,2024-06-21,18.0,Increase
1420,2024-06-22,0.0,No Change
1420,2024-06-23,0.0,No Change
1443,2024-06-24,23.0,Increase
1440,2024-06-25,-3.0,Decrease
1429,2024-06-26,-11.0,Decrease
1445,2024-06-27,16.0,Increase
1456,2024-06-28,11.0,Increase
1456,2024-06-29,0.0,No Change
1456,2024-06-30,0.0,No Change
1513,2024-07-01,57.0,Increase
1536,2024-07-02,23.0,Increase
1521,2024-07-03,-15.0,Decrease
1523,2024-07-04,2.0,Increase
1406,2024-07-05,-117.0,Decrease
1406,2024-07-06,0.0,No Change
1406,2024-07-07,0.0,No Change
1496,2024-07-08,90.0,Increase
1491,2024-07-09,-5.0,Decrease
1477,2024-07-10,-14.0,Decrease
1473,2024-07-11,-4.0,Decrease
1511,2024-07-12,38.0,Increase
1511,2024-07-13,0.0,No Change
1511,2024-07-14,0.0,No Change
1555,2024-07-15,44.0,Increase
1584,2024-07-16,29.0,Increase
1593,2024-07-17,9.0,Increase
1587,2024-07-18,-6.0,Decrease
1590,2024-07-19,3.0,Increase
1590,2024-07-20,0.0,No Change
1590,2024-07-21,0.0,No Change
1570,2024-07-22,-20.0,Decrease
1551,2024-07-23,-19.0,Decrease
1577,2024-07-24,26.0,Increase
1589,2024-07-25,12.0,Increase
1562,2024-07-26,-27.0,Decrease
1562,2024-07-27,0.0,No Change
1562,2024-07-28,0.0,No Change
1553,2024-07-29,-9.0,Decrease
1556,2024-07-30,3.0,Increase
1507,2024-07-31,-49.0,Decrease
1550,2024-08-01,43.0,Increase
1612,2024-08-02,62.0,Increase
1612,2024-08-03,0.0,No Change
1612,2024-08-04,0.0,No Change
1653,2024-08-05,41.0,Increase
1625,2024-08-06,-28.0,Decrease
1574,2024-08-07,-51.0,Decrease
1552,2024-08-08,-22.0,Decrease
1558,2024-08-09,6.0,Increase
1558,2024-08-10,0.0,No Change
1558,2024-08-11,0.0,No Change
1560,2024-08-12,2.0,Increase
1557,2024-08-13,-3.0,Decrease
1515,2024-08-14,-42.0,Decrease
1490,2024-08-15,-25.0,Decrease
1471,2024-08-16,-19.0,Decrease
1471,2024-08-17,0.0,No Change
1471,2024-08-18,0.0,No Change
1471,2024-08-19,0.0,No Change
1493,2024-08-20,22.0,Increase
1525,2024-08-21,32.0,Increase
1560,2024-08-22,35.0,Increase
1516,2024-08-23,-44.0,Decrease
1516,2024-08-24,0.0,No Change
1516,2024-08-25,0.0,No Change
1516,2024-08-26,0.0,No Change
1510,2024-08-27,-6.0,Decrease
1484,2024-08-28,-26.0,Decrease
1444,2024-08-29,-40.0,Decrease
1433,2024-08-30,-11.0,Decrease
1433,2024-08-31,0.0,No Change
1433,2024-09-01,0.0,No Change
1433,2024-09-02,0.0,No Change
1467,2024-09-03,34.0,Increase
1465,2024-09-04,-2.0,Decrease
1452,2024-09-05,-13.0,Decrease
1483,2024-09-06,31.0,Increase
1483,2024-09-07,0.0,No Change
1483,2024-09-08,0.0,No Change
1442,2024-09-09,-41.0,Decrease
1445,2024-09-10,3.0,Increase
1445,2024-09-11,0.0,No Change
1422,2024-09-12,-23.0,Decrease
1400,2024-09-13,-22.0,Decrease
1400,2024-09-14,0.0,No Change
1400,2024-09-15,0.0,No Change
1365,2024-09-16,-35.0,Decrease
1370,2024-09-17,5.0,Increase
1363,2024-09-18,-7.0,Decrease
1301,2024-09-19,-62.0,Decrease
1319,2024-09-20,18.0,Increase
1319,2024-09-21,0.0,No Change
1319,2024-09-22,0.0,No Change
1308,2024-09-23,-11.0,Decrease
1303,2024-09-24,-5.0,Decrease
1304,2024-09-25,1.0,Increase
1302,2024-09-26,-2.0,Decrease
1311,2024-09-27,9.0,Increase
1311,2024-09-28,0.0,No Change
1311,2024-09-29,0.0,No Change
1290,2024-09-30,-21.0,Decrease
1288,2024-10-01,-2.0,Decrease
1276,2024-10-02,-12.0,Decrease
1265,2024-10-03,-11.0,Decrease
1258,2024-10-04,-7.0,Decrease
1258,2024-10-05,0.0,No Change
1258,2024-10-06,0.0,No Change
1207,2024-10-07,-51.0,Decrease
1188,2024-10-08,-19.0,Decrease
1121,2024-10-09,-67.0,Decrease
1126,2024-10-10,5.0,Increase
1106,2024-10-11,-20.0,Decrease
1106,2024-10-12,0.0,No Change
1106,2024-10-13,0.0,No Change
1106,2024-10-14,0.0,No Change
1044,2024-10-15,-62.0,Decrease
1052,2024-10-16,8.0,Increase
1099,2024-10-17,47.0,Increase
1097,2024-10-18,-2.0,Decrease
1097,2024-10-19,0.0,No Change
1097,2024-10-20,0.0,No Change
1100,2024-10-21,3.0,Increase
1099,2024-10-22,-1.0,Decrease
1103,2024-10-23,4.0,Increase
1036,2024-10-24,-67.0,Decrease
967,2024-10-25,-69.0,Decrease
967,2024-10-26,0.0,No Change
967,2024-10-27,0.0,No Change
914,2024-10-28,-53.0,Decrease
933,2024-10-29,19.0,Increase
956,2024-10-30,23.0,Increase
984,2024-10-31,28.0,Increase
955,2024-11-01,-29.0,Decrease
955,2024-11-02,0.0,No Change
955,2024-11-03,0.0,No Change
955,2024-11-04,0.0,No Change
933,2024-11-05,-22.0,Decrease
870,2024-11-06,-63.0,Decrease
859,2024-11-07,-11.0,Decrease
850,2024-11-08,-9.0,Decrease
850,2024-11-09,0.0,No Change
850,2024-11-10,0.0,No Change
850,2024-11-11,0.0,No Change
819,2024-11-12,-31.0,Decrease
800,2024-11-13,-19.0,Decrease
772,2024-11-14,-28.0,Decrease
769,2024-11-15,-3.0,Decrease
769,2024-11-16,0.0,No Change
769,2024-11-17,0.0,No Change
769,2024-11-18,0.0,No Change
746,2024-11-19,-23.0,Decrease
720,2024-11-20,-26.0,Decrease
734,2024-11-21,14.0,Increase
745,2024-11-22,11.0,Increase
745,2024-11-23,0.0,No Change
