risk_value,date,daily_variation,percent_change,trend
672,2001-01-26,-11.0,-1.6105417276720324,Decrease
654,2001-01-29,-18.0,-2.67857142857143,Decrease
664,2001-01-30,10.0,1.5290519877675823,Increase
670,2001-01-31,6.0,0.9036144578313143,Increase
660,2001-02-01,-10.0,-1.4925373134328401,Decrease
658,2001-02-02,-2.0,-0.303030303030305,Decrease
665,2001-02-05,7.0,1.0638297872340496,Increase
675,2001-02-06,10.0,1.5037593984962516,Increase
678,2001-02-07,3.0,0.4444444444444473,Increase
682,2001-02-08,4.0,0.5899705014749346,Increase
683,2001-02-09,1.0,0.14662756598240456,Increase
690,2001-02-12,7.0,1.024890190336758,Increase
684,2001-02-13,-6.0,-0.8695652173912993,Decrease
676,2001-02-14,-8.0,-1.1695906432748537,Decrease
676,2001-02-15,0.0,0.0,No Change
698,2001-02-16,22.0,3.2544378698224907,Increase
698,2001-02-19,0.0,0.0,No Change
720,2001-02-20,22.0,3.151862464183375,Increase
739,2001-02-21,19.0,2.6388888888888795,Increase
732,2001-02-22,-7.0,-0.9472259810554773,Decrease
741,2001-02-23,9.0,1.2295081967213184,Increase
759,2001-02-26,18.0,2.429149797570851,Increase
796,2001-02-27,37.0,4.87483530961792,Increase
793,2001-02-28,-3.0,-0.37688442211055717,Decrease
789,2001-03-01,-4.0,-0.5044136191677207,Decrease
767,2001-03-02,-22.0,-2.7883396704689534,Decrease
725,2001-03-05,-42.0,-5.475880052151238,Decrease
725,2001-03-06,0.0,0.0,No Change
733,2001-03-07,8.0,1.1034482758620623,Increase
761,2001-03-08,28.0,3.8199181446111785,Increase
736,2001-03-09,-25.0,-3.285151116951379,Decrease
769,2001-03-12,33.0,4.483695652173902,Increase
777,2001-03-13,8.0,1.040312093628093,Increase
798,2001-03-14,21.0,2.7027027027026973,Increase
837,2001-03-15,39.0,4.8872180451127845,Increase
850,2001-03-16,13.0,1.5531660692950977,Increase
898,2001-03-19,48.0,5.647058823529405,Increase
886,2001-03-20,-12.0,-1.3363028953229383,Decrease
898,2001-03-21,12.0,1.3544018058690765,Increase
964,2001-03-22,66.0,7.349665924276172,Increase
984,2001-03-23,20.0,2.0746887966804906,Increase
928,2001-03-26,-56.0,-5.691056910569103,Decrease
899,2001-03-27,-29.0,-3.125,Decrease
898,2001-03-28,-1.0,-0.11123470522803602,Decrease
918,2001-03-29,20.0,2.2271714922049046,Increase
945,2001-03-30,27.0,2.941176470588225,Increase
944,2001-04-02,-1.0,-0.10582010582010914,Decrease
946,2001-04-03,2.0,0.21186440677967155,Increase
939,2001-04-04,-7.0,-0.7399577167019,Decrease
916,2001-04-05,-23.0,-2.4494142705005273,Decrease
897,2001-04-06,-19.0,-2.0742358078602585,Decrease
862,2001-04-09,-35.0,-3.9018952062430334,Decrease
831,2001-04-10,-31.0,-3.5962877030162432,Decrease
852,2001-04-11,21.0,2.5270758122743597,Increase
857,2001-04-12,5.0,0.5868544600938996,Increase
899,2001-04-16,42.0,4.900816802800456,Increase
889,2001-04-17,-10.0,-1.1123470522803158,Decrease
896,2001-04-18,7.0,0.7874015748031482,Increase
937,2001-04-19,41.0,4.57589285714286,Increase
1046,2001-04-20,109.0,11.632870864461054,Increase
1284,2001-04-23,238.0,22.753346080305924,Increase
1195,2001-04-24,-89.0,-6.931464174454827,Decrease
1147,2001-04-25,-48.0,-4.016736401673637,Decrease
1076,2001-04-26,-71.0,-6.19006102877071,Decrease
1000,2001-04-27,-76.0,-7.063197026022305,Decrease
1042,2001-04-30,42.0,4.200000000000004,Increase
1070,2001-05-01,28.0,2.6871401151631558,Increase
1091,2001-05-02,21.0,1.9626168224299079,Increase
1057,2001-05-03,-34.0,-3.1164069660861604,Decrease
1031,2001-05-04,-26.0,-2.4597918637653704,Decrease
975,2001-05-07,-56.0,-5.431619786614938,Decrease
990,2001-05-08,15.0,1.538461538461533,Increase
1008,2001-05-09,18.0,1.8181818181818077,Increase
989,2001-05-10,-19.0,-1.8849206349206393,Decrease
1048,2001-05-11,59.0,5.965621840242674,Increase
1093,2001-05-14,45.0,4.293893129770998,Increase
1056,2001-05-15,-37.0,-3.385178408051237,Decrease
1007,2001-05-16,-49.0,-4.640151515151514,Decrease
991,2001-05-17,-16.0,-1.5888778550148919,Decrease
958,2001-05-18,-33.0,-3.3299697275479323,Decrease
930,2001-05-21,-28.0,-2.9227557411273475,Decrease
924,2001-05-22,-6.0,-0.6451612903225823,Decrease
933,2001-05-23,9.0,0.9740259740259827,Increase
921,2001-05-24,-12.0,-1.2861736334405127,Decrease
921,2001-05-25,0.0,0.0,No Change
921,2001-05-28,0.0,0.0,No Change
925,2001-05-29,4.0,0.43431053203040193,Increase
969,2001-05-30,44.0,4.756756756756753,Increase
981,2001-05-31,12.0,1.238390092879249,Increase
1019,2001-06-01,38.0,3.873598369011222,Increase
955,2001-06-04,-64.0,-6.280667320902844,Decrease
913,2001-06-05,-42.0,-4.397905759162302,Decrease
911,2001-06-06,-2.0,-0.21905805038334725,Decrease
889,2001-06-07,-22.0,-2.414928649835346,Decrease
879,2001-06-08,-10.0,-1.1248593925759276,Decrease
883,2001-06-11,4.0,0.4550625711035261,Increase
910,2001-06-12,27.0,3.05775764439411,Increase
922,2001-06-13,12.0,1.318681318681314,Increase
937,2001-06-14,15.0,1.626898047722336,Increase
927,2001-06-15,-10.0,-1.067235859124871,Decrease
1000,2001-06-18,73.0,7.8748651564185534,Increase
986,2001-06-19,-14.0,-1.4000000000000012,Decrease
975,2001-06-20,-11.0,-1.1156186612576113,Decrease
971,2001-06-21,-4.0,-0.41025641025641546,Decrease
990,2001-06-22,19.0,1.9567456230690006,Increase
974,2001-06-25,-16.0,-1.6161616161616155,Decrease
982,2001-06-26,8.0,0.8213552361396204,Increase
999,2001-06-27,17.0,1.731160896130346,Increase
1009,2001-06-28,10.0,1.0010010010010006,Increase
1025,2001-06-29,16.0,1.5857284440039754,Increase
1062,2001-07-02,37.0,3.609756097560979,Increase
1079,2001-07-03,17.0,1.6007532956685555,Increase
1094,2001-07-04,15.0,1.3901760889712733,Increase
1165,2001-07-05,71.0,6.489945155393051,Increase
1132,2001-07-06,-33.0,-2.832618025751077,Decrease
1158,2001-07-09,26.0,2.29681978798586,Increase
1217,2001-07-10,59.0,5.0949913644214195,Increase
1290,2001-07-11,73.0,5.9983566146261325,Increase
1519,2001-07-12,229.0,17.751937984496124,Increase
1616,2001-07-13,97.0,6.385780118499018,Increase
1629,2001-07-16,13.0,0.8044554455445496,Increase
1439,2001-07-17,-190.0,-11.663597298956418,Decrease
1537,2001-07-18,98.0,6.810284920083398,Increase
1593,2001-07-19,56.0,3.643461288223815,Increase
1488,2001-07-20,-105.0,-6.591337099811678,Decrease
1377,2001-07-23,-111.0,-7.459677419354838,Decrease
1415,2001-07-24,38.0,2.7596223674654974,Increase
1390,2001-07-25,-25.0,-1.7667844522968212,Decrease
1510,2001-07-26,120.0,8.633093525179847,Increase
1612,2001-07-27,102.0,6.754966887417213,Increase
1571,2001-07-30,-41.0,-2.5434243176178706,Decrease
1604,2001-07-31,33.0,2.100572883513685,Increase
1688,2001-08-01,84.0,5.2369077306733125,Increase
1601,2001-08-02,-87.0,-5.154028436018954,Decrease
1557,2001-08-03,-44.0,-2.7482823235477793,Decrease
1610,2001-08-06,53.0,3.403982016698781,Increase
1572,2001-08-07,-38.0,-2.360248447204971,Decrease
1490,2001-08-08,-82.0,-5.216284987277353,Decrease
1466,2001-08-09,-24.0,-1.6107382550335614,Decrease
1392,2001-08-10,-74.0,-5.047748976807642,Decrease
1424,2001-08-13,32.0,2.298850574712641,Increase
1501,2001-08-14,77.0,5.40730337078652,Increase
1453,2001-08-15,-48.0,-3.197868087941369,Decrease
1393,2001-08-16,-60.0,-4.129387474191326,Decrease
1502,2001-08-17,109.0,7.824838478104801,Increase
1555,2001-08-20,53.0,3.5286284953395475,Increase
1651,2001-08-21,96.0,6.17363344051447,Increase
1450,2001-08-22,-201.0,-12.174439733494847,Decrease
1427,2001-08-23,-23.0,-1.5862068965517229,Decrease
1443,2001-08-24,16.0,1.1212333566923638,Increase
1457,2001-08-27,14.0,0.970200970200974,Increase
1414,2001-08-28,-43.0,-2.9512697323267,Decrease
1386,2001-08-29,-28.0,-1.980198019801982,Decrease
1405,2001-08-30,19.0,1.370851370851378,Increase
1408,2001-08-31,3.0,0.2135231316725994,Increase
1408,2001-09-03,0.0,0.0,No Change
1391,2001-09-04,-17.0,-1.2073863636363646,Decrease
1392,2001-09-05,1.0,0.07189072609632419,Increase
1455,2001-09-06,63.0,4.525862068965525,Increase
1489,2001-09-07,34.0,2.3367697594501635,Increase
1486,2001-09-10,-3.0,-0.2014775016789816,Decrease
1478,2001-09-11,-8.0,-0.538358008075368,Decrease
1478,2001-09-12,0.0,0.0,No Change
1478,2001-09-13,0.0,0.0,No Change
1478,2001-09-14,0.0,0.0,No Change
1652,2001-09-17,174.0,11.772665764546675,Increase
1618,2001-09-18,-34.0,-2.0581113801452777,Decrease
1592,2001-09-19,-26.0,-1.606922126081578,Decrease
1612,2001-09-20,20.0,1.2562814070351758,Increase
1637,2001-09-21,25.0,1.5508684863523525,Increase
1612,2001-09-24,-25.0,-1.527183872938298,Decrease
1602,2001-09-25,-10.0,-0.6203473945409432,Decrease
1639,2001-09-26,37.0,2.3096129837702817,Increase
1647,2001-09-27,8.0,0.48810250152531154,Increase
1595,2001-09-28,-52.0,-3.1572556162720145,Decrease
1661,2001-10-01,66.0,4.137931034482767,Increase
1687,2001-10-02,26.0,1.5653220951234115,Increase
1754,2001-10-03,67.0,3.971547125074104,Increase
1842,2001-10-04,88.0,5.017103762827824,Increase
1868,2001-10-05,26.0,1.4115092290988063,Increase
1876,2001-10-08,8.0,0.4282655246252709,Increase
1893,2001-10-09,17.0,0.9061833688699394,Increase
1859,2001-10-10,-34.0,-1.79609086106709,Decrease
1825,2001-10-11,-34.0,-1.8289402904787533,Decrease
1832,2001-10-12,7.0,0.3835616438356171,Increase
1824,2001-10-15,-8.0,-0.4366812227074246,Decrease
1770,2001-10-16,-54.0,-2.960526315789469,Decrease
1686,2001-10-17,-84.0,-4.74576271186441,Decrease
1727,2001-10-18,41.0,2.431791221826818,Increase
1693,2001-10-19,-34.0,-1.968731905037635,Decrease
1670,2001-10-22,-23.0,-1.358535144713524,Decrease
1700,2001-10-23,30.0,1.7964071856287456,Increase
1727,2001-10-24,27.0,1.5882352941176459,Increase
1769,2001-10-25,42.0,2.431962941517085,Increase
1824,2001-10-26,55.0,3.1091011871113627,Increase
2003,2001-10-29,179.0,9.813596491228061,Increase
2032,2001-10-30,29.0,1.4478282576135815,Increase
2136,2001-10-31,104.0,5.118110236220463,Increase
2295,2001-11-01,159.0,7.4438202247191,Increase
2441,2001-11-02,146.0,6.3616557734204715,Increase
2458,2001-11-05,17.0,0.696435886931579,Increase
2363,2001-11-06,-95.0,-3.8649308380797387,Decrease
2354,2001-11-07,-9.0,-0.3808717731696998,Decrease
2351,2001-11-08,-3.0,-0.12744265080714134,Decrease
2438,2001-11-09,87.0,3.7005529561888517,Increase
2504,2001-11-12,66.0,2.7071369975389725,Increase
2542,2001-11-13,38.0,1.5175718849840258,Increase
2664,2001-11-14,122.0,4.799370574350914,Increase
2683,2001-11-15,19.0,0.7132132132132041,Increase
2764,2001-11-16,81.0,3.0190085724934868,Increase
2966,2001-11-19,202.0,7.3082489146165,Increase
3071,2001-11-20,105.0,3.5401213755900107,Increase
3026,2001-11-21,-45.0,-1.465320742429177,Decrease
3028,2001-11-22,2.0,0.06609385327165374,Increase
2961,2001-11-23,-67.0,-2.212681638044911,Decrease
2772,2001-11-26,-189.0,-6.382978723404253,Decrease
2910,2001-11-27,138.0,4.978354978354971,Increase
2952,2001-11-28,42.0,1.4432989690721598,Increase
3242,2001-11-29,290.0,9.823848238482391,Increase
3340,2001-11-30,98.0,3.0228254164096136,Increase
3196,2001-12-03,-144.0,-4.311377245508985,Decrease
4040,2001-12-04,844.0,26.408010012515646,Increase
4020,2001-12-05,-20.0,-0.4950495049504955,Decrease
3988,2001-12-06,-32.0,-0.7960199004975133,Decrease
4149,2001-12-07,161.0,4.037111334001997,Increase
4220,2001-12-10,71.0,1.7112557242709103,Increase
4162,2001-12-11,-58.0,-1.3744075829383862,Decrease
4044,2001-12-12,-118.0,-2.835175396444012,Decrease
4059,2001-12-13,15.0,0.37091988130564246,Increase
4160,2001-12-14,101.0,2.488297610248824,Increase
4127,2001-12-17,-33.0,-0.7932692307692335,Decrease
4125,2001-12-18,-2.0,-0.04846135207172697,Decrease
4212,2001-12-19,87.0,2.109090909090905,Increase
4449,2001-12-20,237.0,5.626780626780636,Increase
4722,2001-12-21,273.0,6.136210384356033,Increase
5083,2001-12-24,361.0,7.645065650148242,Increase
5495,2001-12-25,412.0,8.105449537674602,Increase
5470,2001-12-26,-25.0,-0.45495905368516665,Decrease
5464,2001-12-27,-6.0,-0.1096892138939709,Decrease
5172,2001-12-28,-292.0,-5.344070278184477,Decrease
4404,2001-12-31,-768.0,-14.849187935034802,Decrease
4376,2002-01-02,-28.0,-0.6357856494096259,Decrease
4128,2002-01-03,-248.0,-5.667276051188297,Decrease
3983,2002-01-04,-145.0,-3.512596899224807,Decrease
3975,2002-01-07,-8.0,-0.20085362791865125,Decrease
4050,2002-01-08,75.0,1.8867924528301883,Increase
4460,2002-01-09,410.0,10.123456790123452,Increase
4484,2002-01-10,24.0,0.5381165919282616,Increase
4542,2002-01-11,58.0,1.2934879571810942,Increase
4556,2002-01-14,14.0,0.3082342580360997,Increase
4626,2002-01-15,70.0,1.5364354697102733,Increase
4531,2002-01-16,-95.0,-2.0536100302637306,Decrease
4581,2002-01-17,50.0,1.103509159126026,Increase
4656,2002-01-18,75.0,1.6371971185330736,Increase
4553,2002-01-21,-103.0,-2.21219931271478,Decrease
4454,2002-01-22,-99.0,-2.1743905117504903,Decrease
4287,2002-01-23,-167.0,-3.749438706780417,Decrease
4210,2002-01-24,-77.0,-1.7961278283181725,Decrease
4156,2002-01-25,-54.0,-1.282660332541563,Decrease
4101,2002-01-28,-55.0,-1.3233878729547621,Decrease
4123,2002-01-29,22.0,0.536454523287011,Increase
4129,2002-01-30,6.0,0.14552510308027955,Increase
4352,2002-01-31,223.0,5.400823443933156,Increase
4497,2002-02-01,145.0,3.331801470588225,Increase
4581,2002-02-04,84.0,1.867911941294187,Increase
4457,2002-02-05,-124.0,-2.7068325693080153,Decrease
4471,2002-02-06,14.0,0.31411263181513327,Increase
4511,2002-02-07,40.0,0.894654439722653,Increase
4412,2002-02-08,-99.0,-2.194635335845707,Decrease
4350,2002-02-11,-62.0,-1.405258386219399,Decrease
4235,2002-02-12,-115.0,-2.643678160919538,Decrease
4100,2002-02-13,-135.0,-3.1877213695395534,Decrease
4013,2002-02-14,-87.0,-2.121951219512197,Decrease
3943,2002-02-15,-70.0,-1.7443309244953853,Decrease
4026,2002-02-18,83.0,2.10499619579001,Increase
3987,2002-02-19,-39.0,-0.9687034277198192,Decrease
3992,2002-02-20,5.0,0.12540757461749763,Increase
4092,2002-02-21,100.0,2.505010020040088,Increase
4171,2002-02-22,79.0,1.9305962854349934,Increase
4087,2002-02-25,-84.0,-2.013905538240235,Decrease
4112,2002-02-26,25.0,0.611695620259356,Increase
4123,2002-02-27,11.0,0.2675097276264582,Increase
4098,2002-02-28,-25.0,-0.6063545961678352,Decrease
4170,2002-03-01,72.0,1.7569546120058455,Increase
4144,2002-03-04,-26.0,-0.6235011990407657,Decrease
4222,2002-03-05,78.0,1.8822393822393924,Increase
4305,2002-03-06,83.0,1.9658929417337712,Increase
4286,2002-03-07,-19.0,-0.44134727061556633,Decrease
4407,2002-03-08,121.0,2.8231451236584215,Increase
4479,2002-03-11,72.0,1.6337644656228667,Increase
4505,2002-03-12,26.0,0.5804867157847671,Increase
4656,2002-03-13,151.0,3.351831298557162,Increase
4830,2002-03-14,174.0,3.7371134020618646,Increase
4943,2002-03-15,113.0,2.3395445134575477,Increase
5155,2002-03-18,212.0,4.288893384584269,Increase
5030,2002-03-19,-125.0,-2.424830261881672,Decrease
4972,2002-03-20,-58.0,-1.153081510934395,Decrease
4958,2002-03-21,-14.0,-0.28157683024939706,Decrease
5089,2002-03-22,131.0,2.642194433239209,Increase
5223,2002-03-25,134.0,2.6331302809982304,Increase
5291,2002-03-26,68.0,1.301933754547191,Increase
5024,2002-03-27,-267.0,-5.046305046305044,Decrease
5013,2002-03-28,-11.0,-0.21894904458599207,Decrease
5043,2002-03-29,30.0,0.5984440454817497,Increase
5018,2002-04-01,-25.0,-0.49573666468372135,Decrease
5021,2002-04-02,3.0,0.05978477481067834,Increase
5010,2002-04-03,-11.0,-0.21907986456881634,Decrease
5006,2002-04-04,-4.0,-0.07984031936127955,Decrease
4815,2002-04-05,-191.0,-3.8154214942069498,Decrease
4861,2002-04-08,46.0,0.9553478712357233,Increase
4886,2002-04-09,25.0,0.5142974696564551,Increase
4936,2002-04-10,50.0,1.023331968890706,Increase
4855,2002-04-11,-81.0,-1.641004862236628,Decrease
4803,2002-04-12,-52.0,-1.0710607621009283,Decrease
4615,2002-04-15,-188.0,-3.9142202789922975,Decrease
4588,2002-04-16,-27.0,-0.5850487540628335,Decrease
4443,2002-04-17,-145.0,-3.1604184829991278,Decrease
4648,2002-04-18,205.0,4.613999549853709,Increase
4569,2002-04-19,-79.0,-1.6996557659208267,Decrease
4935,2002-04-22,366.0,8.010505581089955,Increase
4965,2002-04-23,30.0,0.6079027355623046,Increase
4885,2002-04-24,-80.0,-1.6112789526686822,Decrease
4865,2002-04-25,-20.0,-0.4094165813715467,Decrease
4938,2002-04-26,73.0,1.500513874614584,Increase
4896,2002-04-29,-42.0,-0.8505467800729027,Decrease
4831,2002-04-30,-65.0,-1.3276143790849626,Decrease
4772,2002-05-01,-59.0,-1.221279238252948,Decrease
4828,2002-05-02,56.0,1.1735121542330251,Increase
4801,2002-05-03,-27.0,-0.559237779618893,Decrease
4897,2002-05-06,96.0,1.9995834201208096,Increase
4904,2002-05-07,7.0,0.14294465999591388,Increase
4998,2002-05-08,94.0,1.9168026101141988,Increase
5094,2002-05-09,96.0,1.9207683073229287,Increase
5195,2002-05-10,101.0,1.9827247742442156,Increase
5131,2002-05-13,-64.0,-1.2319538017324327,Decrease
5153,2002-05-14,22.0,0.42876632235431256,Increase
5192,2002-05-15,39.0,0.7568406753347467,Increase
5205,2002-05-16,13.0,0.250385208012327,Increase
5254,2002-05-17,49.0,0.9414024975984647,Increase
5378,2002-05-20,124.0,2.360106585458688,Increase
5605,2002-05-21,227.0,4.220899962811453,Increase
5808,2002-05-22,203.0,3.6217662801070416,Increase
5948,2002-05-23,140.0,2.4104683195592225,Increase
5937,2002-05-24,-11.0,-0.18493611297915047,Decrease
5720,2002-05-27,-217.0,-3.655044635337712,Decrease
6027,2002-05-28,307.0,5.367132867132862,Increase
6085,2002-05-29,58.0,0.9623361539737862,Increase
5900,2002-05-30,-185.0,-3.0402629416598215,Decrease
6123,2002-05-31,223.0,3.779661016949154,Increase
5916,2002-06-03,-207.0,-3.380695737383632,Decrease
5963,2002-06-04,47.0,0.7944557133198193,Increase
6037,2002-06-05,74.0,1.2409860808317852,Increase
6073,2002-06-06,36.0,0.5963226768262331,Increase
6098,2002-06-07,25.0,0.4116581590647206,Increase
6075,2002-06-10,-23.0,-0.37717284355526237,Decrease
6151,2002-06-11,76.0,1.2510288065843644,Increase
6146,2002-06-12,-5.0,-0.08128759551292442,Decrease
6161,2002-06-13,15.0,0.24406117800195304,Increase
6366,2002-06-14,205.0,3.3273819185197118,Increase
5944,2002-06-17,-422.0,-6.628966383914547,Decrease
5942,2002-06-18,-2.0,-0.03364737550470842,Decrease
6122,2002-06-19,180.0,3.0292830696735162,Increase
6062,2002-06-20,-60.0,-0.9800718719372714,Decrease
6162,2002-06-21,100.0,1.6496205872649217,Increase
6362,2002-06-24,200.0,3.2456994482310986,Increase
6566,2002-06-25,204.0,3.2065388242690895,Increase
6913,2002-06-26,347.0,5.284800487359131,Increase
6802,2002-06-27,-111.0,-1.6056704759149443,Decrease
6791,2002-06-28,-11.0,-0.16171714201705933,Decrease
7030,2002-07-01,239.0,3.5193638639375635,Increase
7149,2002-07-02,119.0,1.6927453769558953,Increase
7199,2002-07-03,50.0,0.6993985172751405,Increase
7198,2002-07-04,-1.0,-0.013890818169193242,Decrease
7155,2002-07-05,-43.0,-0.5973881633787204,Decrease
7026,2002-07-08,-129.0,-1.8029350104821762,Decrease
6860,2002-07-09,-166.0,-2.362653003131232,Decrease
6683,2002-07-10,-177.0,-2.5801749271136987,Decrease
6839,2002-07-11,156.0,2.334281011521777,Increase
6783,2002-07-12,-56.0,-0.8188331627430934,Decrease
6742,2002-07-15,-41.0,-0.6044523072386898,Decrease
6631,2002-07-16,-111.0,-1.6463957282705444,Decrease
6610,2002-07-17,-21.0,-0.31669431458302144,Decrease
6762,2002-07-18,152.0,2.299546142208775,Increase
6636,2002-07-19,-126.0,-1.8633540372670843,Decrease
6814,2002-07-22,178.0,2.6823387582881164,Increase
6593,2002-07-23,-221.0,-3.2433225711769875,Decrease
6907,2002-07-24,314.0,4.762627028666766,Increase
7056,2002-07-25,149.0,2.157231793832337,Increase
6763,2002-07-26,-293.0,-4.152494331065759,Decrease
6634,2002-07-29,-129.0,-1.9074375277243871,Decrease
6711,2002-07-30,77.0,1.1606873681037078,Increase
6952,2002-07-31,241.0,3.5911190582625485,Increase
7048,2002-08-01,96.0,1.3808975834292303,Increase
7075,2002-08-02,27.0,0.3830874006810481,Increase
7136,2002-08-05,61.0,0.8621908127208533,Increase
7040,2002-08-06,-96.0,-1.3452914798206317,Decrease
7222,2002-08-07,182.0,2.585227272727275,Increase
7064,2002-08-08,-158.0,-2.187759623373031,Decrease
6955,2002-08-09,-109.0,-1.5430351075877646,Decrease
6938,2002-08-12,-17.0,-0.2444284687275311,Decrease
7008,2002-08-13,70.0,1.0089362928797918,Increase
7038,2002-08-14,30.0,0.42808219178083196,Increase
6842,2002-08-15,-196.0,-2.784882068769534,Decrease
6597,2002-08-16,-245.0,-3.580824320374154,Decrease
6684,2002-08-19,87.0,1.3187812642110108,Increase
6619,2002-08-20,-65.0,-0.9724715739078404,Decrease
6495,2002-08-21,-124.0,-1.8733947726242595,Decrease
6340,2002-08-22,-155.0,-2.38645111624326,Decrease
6184,2002-08-23,-156.0,-2.460567823343851,Decrease
6098,2002-08-26,-86.0,-1.3906856403622214,Decrease
6138,2002-08-27,40.0,0.6559527714004698,Increase
6558,2002-08-28,420.0,6.842619745845546,Increase
6398,2002-08-29,-160.0,-2.439768222018912,Decrease
6435,2002-08-30,37.0,0.5783057205376751,Increase
6432,2002-09-02,-3.0,-0.04662004662004948,Decrease
